textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
c71f385d10,Bank holiday rock seems so fitting  ? http://blip.fm/~5jg16,Bank holiday rock seems so fitting  ? http://blip.fm/~5jg16,neutral,night,70-100,Peru,32971854,1280000,26
e415b7e325,throat infection coming on strong I think  I can taste blood :S,throat infection,negative,morning,0-20,Philippines,109581078,298170,368
6475ddf649,thanks ,thanks,positive,noon,21-30,Poland,37846611,3.06E+05,124
31778724a1," Greatings from planet shannan, we have laded once again on your lanet & hopefull we come in peace =/ Hmm...Haiaa",hopefull,positive,night,31-45,Portugal,10196709,91590,111
bb42a3cf44,Just finnished my Double Cheeseburger. It was good  Ready to watch the Spanish F1,good,positive,morning,46-60,Qatar,2881053,11610,248
a52a462bef,I cant to sleep and tomorrow i must wake up too early,I cant to sleep an,negative,noon,60-70,Romania,19237691,230170,84
aa20ff7392," I wasn`t given an exact date, but it shouldn`t be much longer. Please accept our apologies for the inconvenience!",Please accept our apologies for the inconvenience!,negative,night,70-100,Russia,145934462,16376870,9
43720cae34, physics  the most boring class ever!,t boring,negative,morning,0-20,Rwanda,12952218,24670,525
f6c8408921,gaahhhh! i want my #comet09 stream back...,gaahhhh!,negative,noon,21-30,Saint Kitts and Nevis,53199,260,205
1fcd6fd06a, Family...friend... It`s good for the industry i plan on going into...Far FAR away from Ohio  I hate it here.,It`s good for the industry i plan on going into...Far FAR away from Ohio  I hate it here.,neutral,night,31-45,Saint Lucia,183627,610,301
184784f005,yey finally home,yey finally home,neutral,morning,46-60,Saint Vincent and the Grenadines,110940,390,284
871091e0a2, maybe cause you look so innocent,maybe cause you look so innocent,neutral,noon,60-70,Samoa,198414,2830,70
7a6c1bcb7d,i`m a little sad that school ended today i`m moving so i`m going to miss all my new friends from this year.    just got a hair cut,little sad th,negative,night,70-100,San Marino,33931,6.00E+01,566
c5c0a14aa6, I will - but you will never know it`s me,I will - but you will never know it`s me,neutral,morning,0-20,Sao Tome and Principe,219159,960,228
c3b00da593,"oops just unfollowed everyone!  anywayz, will build my Twitter Empire.... again....","oops just unfollowed everyone!  anywayz, will build my Twitter Empire.... again....",negative,noon,21-30,Saudi Arabia,34813871,2149690,16
e1fd4cf2a7, Oh I see who u mean now-tht heltershelter person lol. yer looks scary,scary,negative,night,31-45,Senegal,16743927,192530,87
2d4944b8ef,I knew I should`ve worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat,feeling the beginnings of a sore throat,negative,morning,46-60,Serbia,8737371,87460,100
77c53cab78,  Maybe next time. Can`t be away this weekend as much as I`d like to jump in the car and go. ::pout::,Maybe next time. Can`t be away this weekend as much as I`d like to jump in the car and go. ::pout::,neutral,noon,60-70,Seychelles,98347,460,214
b3230b4cb0, i dont really know..i saw it on the gadget show about something thatmakes messages easier to find or something thank you,i dont really know..i saw it on the gadget show about something thatmakes messages easier to find or something thank you,neutral,night,70-100,Sierra Leone,7976983,72180,111
7c1cf7c246,LAKERS TOMORROW  KB and DF ftw!,LAKERS TOMORROW  KB and DF ftw!,neutral,morning,0-20,Singapore,5850342,700,8358
a142cfd8ae,aw. nick got his heart broken.  poor baby. i love you!,aw. nick got his heart broken.  poor baby. i love you!,neutral,noon,21-30,Slovakia,5459642,48088,114
dbe49e110b," yep, so I **** it.",I **** it.,negative,night,31-45,Slovenia,2078938,20140,103
ed1d6d2bdb,hollie steel on bgt was absolutely excruciating to watch...poor girl.,bgt was absolutely excruciating to watch...poor girl.,negative,morning,46-60,Solomon Islands,686884,2.80E+04,25
a3dd01a19b, i`ll wear mine too!,i`ll wear mine too!,neutral,noon,60-70,Somalia,15893222,627340,25
5d1cbfc296, quite all right. **** sounds better than clock coming from a female anyway,quite all right.,positive,night,70-100,South Africa,59308690,1213090,49
7e9b461caa," oops, me and my drunken stupor lol. Ima check it out","oops,",negative,morning,0-20,South Korea,51269185,97230,527
092bb0deab,soo sick. i hate my life,soo sick. i hate my life,negative,noon,21-30,South Sudan,11193725,610952,18
8b25e05dff,I hate waiting in lines,I hate wa,negative,night,31-45,Spain,46754778,498800,94
1c749523ed, I wanna watch that movie again. Maybe that dvd will work in my laptop since Dawson`s Creek doesn`t,I wanna watch that movie again. Maybe that dvd will work in my laptop since Dawson`s Creek doesn`t,neutral,morning,46-60,Sri Lanka,21413249,62710,341
7aaa27d412," oh my god, i finally found someone online! haha","oh my god, i finally found someone online!",positive,noon,60-70,Sudan,43849260,1765048,25
215112b6b0,"Had a good time at Flap-a-taco with , , and ",good,positive,night,70-100,Suriname,586632,156000,4
5545300604, ahh retweet everything i say!,ahh retweet everything i say!,neutral,morning,0-20,Sweden,10099265,410340,25
01d66b7d46, yeah the weather ruined my plans too  i was gonna beach it up as well,ruined,negative,noon,21-30,Switzerland,8654622,3.95E+04,219
0462b79deb,Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why... http://bit.ly/etB8H,Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why... http://bit.ly/etB8H,neutral,night,31-45,Syria,17500658,183630,95
4ed5a11b8e, Cheers!  I`d like to thank zBrush for making it all possible,o thank,positive,morning,46-60,Tajikistan,9537645,139960,68
22b097900d,Its an undeniable truth.  I suck at talking to people.  No good at making a connection.  i come off as either strange or distant,suck,negative,noon,60-70,Tanzania,59734218,885800,67
8b4c16d307, SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,neutral,night,70-100,Thailand,69799978,510890,137
40d8340387," I gotta say, I feel bad for everyone in NKorea.  They`re starving, and they have a crazy in charge who endangers them daily.",", I feel bad for everyone in NKorea.",negative,morning,0-20,Timor-Leste,1318445,14870,89
23d011cabb,_tastic Great  cant you twitter from there?,Great,positive,noon,21-30,Togo,8278724,54390,152
e8afba201a,Kinda feeling in a reggae mood.... hope you all enjoy the smoothness on this lovely weekend,hope you all enjoy the smoothness on this lovely weekend,positive,night,31-45,Tonga,105695,720,147
4bb480b74c,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,proud,positive,morning,46-60,Trinidad and Tobago,1399488,5130,273
194b2f6684, Okay will work on that too but please remind me again,will work on that too,positive,noon,60-70,Tunisia,11818619,155360,76
f6e1c13d98,"Feeling so rough today, just want a cuddle and some sleep","Feeling so rough today,",negative,night,70-100,Turkey,84339067,7.70E+05,110
880efa1bec, I listen it right now - so much fun!!!  No I just have to get it somehow,so much fun!!,positive,morning,0-20,Turkmenistan,6031200,469930,13
6df481c7d8," awww, a very happy birthday to him",happy birthday,positive,noon,21-30,Tuvalu,11792,30,393
ec4f3966fd," you work really hard so, sometimes you need a break, haha.  so, yeah...just let me know if you need help in anythin`.",work really hard,positive,night,31-45,Uganda,45741007,199810,229
1f3d3837a7,: You MUST watch Grey`s. It was their 100th episode. Let me know once you do. I don`t want to give out any more details,: You MUST watch Grey`s. It was their 100th episode. Let me know once you do. I don`t want to give out any more details,neutral,morning,46-60,Ukraine,43733762,579320,75
a52d9c7dec,"Oh great, Radio Disney doesn`t crash with the latest webkit, so my kid can run it again. HEY WAIT.","Oh great, Radio Disney doesn`t crash with the latest webkit, so my kid can run it again. HEY WAIT.",positive,noon,60-70,United Arab Emirates,9890402,83600,118
6766de6a5f, congratulations! woootwoooo!   great game!  nakaka-hyper kayo!,congratulations!,positive,night,70-100,United Kingdom,67886011,241930,281
59a28d3596, Sorry for your loss.  I know how you feel.  She or he was a lucky cat.,Sorry for your loss.  I know how you feel.  She or he was a lucky cat,positive,morning,0-20,United States of America,331002651,9147420,36
36c47981f9, would that just eat away at your masculinity? What masculinity did you have? :p haha u`d probs beat me tho  haha xo,haha,positive,noon,21-30,Uruguay,3473730,175020,20
5bbd51db91, i`m in AD for another week- visa work,i`m in AD for another week- visa work,neutral,night,31-45,Uzbekistan,33469203,425400,79
bfdba9c5fe, Scii-fi effects definitely look silly no doubt but its worth a watch inspite of that!!,Scii-fi effects definitely look silly no doubt but its worth a watch inspite of that!!,neutral,morning,46-60,Vanuatu,307145,1.22E+04,25
8469bc26d8,"Yogurting. Home from lady Mona`s, on the fone w no song from Yoplait. Lookin forward to hrs w  tmorrow & rehearsals  Gnight all!",Lookin forward to,positive,noon,60-70,Venezuela,28435940,882050,32
300997aaeb,Still soo tired..not ready to get up for the day...work again,Still soo tired..,negative,night,70-100,Vietnam,97338579,310070,314
d153c44303," me too, it sucks",sucks,negative,morning,0-20,Yemen,29825964,527970,56
03d9ed3b3d,"actually, i like almost everything about my job right now. except the part where it`s not permanent",i like almost everything about my job right now. except the part where it`s not permanent,neutral,noon,21-30,Zambia,18383955,743390,25
52cb8d59af,"Going out to Miranda shopping centre to spend time with the family, before going away for 2 weeks to Malaysia. Gonna miss them!",miss,negative,night,31-45,Zimbabwe,14862924,386850,38
8395289472, et`s genitals are in his magic glowing finger,et`s genitals are in his magic glowing finger,neutral,morning,46-60,Afghanistan,38928346,652860,60
484747a2ea,Wanna go out,Wanna go out,neutral,noon,60-70,Albania,2877797,27400,105
1aba5124eb,"Apparently TV could not be fixed  On the plus side, we are being refunded the cost of it and can buy a new one.","Apparently TV could not be fixed  On the plus side, we are being refunded the cost of it and can buy a new one.",neutral,night,70-100,Algeria,43851044,2381740,18
db1e88448e,is taking the dog to the vet then a play date with Annabelle,is taking the dog to the vet then a play date with Annabelle,neutral,morning,0-20,Andorra,77265,470,164
1a3ea78c2b, I love Broughty Ferry,love,positive,noon,21-30,Angola,32866272,1246700,26
c23f633fea,The seat was a nice place to go,nice place to,positive,night,31-45,Antigua and Barbuda,97929,440,223
b83cfda047,Listening to the new Green Day album  Fingers crossed!,Listening to the new Green Day album  Fingers crossed!,neutral,morning,46-60,Argentina,45195774,2736690,17
5d0aff483b, @_Mintyfresh Thanks very much!!,Thanks very much!,positive,noon,60-70,Armenia,2963243,28470,104
5fb49dac18,My mother is taking Gambit to the vet today. I hope it`s nothing too serious.,I hope it`s nothing too serious.,positive,night,70-100,Australia,25499884,7682300,3
458213811b,needs to escape from this town. getting ready. seeyuhhh.,needs to escape from this town. getting ready. seeyuhhh.,neutral,morning,0-20,Austria,9006398,8.24E+04,109
ad360dc709," Mmmm, I had honey mustard chicken w/ rice & veges","Mmmm, I had honey mustard chicken w/ rice & veges",neutral,noon,21-30,Azerbaijan,10139177,82658,123
bbeaac58fe,missing mrs mcfox,missing,negative,night,31-45,Bahamas,393244,10010,39
825830ecd6,_miacherry morning kik enjoy your breakfast,enjoy,positive,morning,46-60,Bahrain,1701575,760,2239
04d529a0ae,The sun is wonderful but makes me feel incredibly fat.. The less clothes and more exposure thing  today I diet. Again......,The sun is wonderful but makes me feel incredibly fat.. The less clothes and more exposure thing  today I diet. Again......,neutral,noon,60-70,Bangladesh,164689383,130170,1265
e98e0fede0,at last i wr0te again....got bored the previous dayss....,bored,negative,night,70-100,Barbados,287375,430,668
e42f22608c, She! Maybe that was our first mistake.  Not everyone is as cool as   (brown nose moment),mistake.,negative,morning,0-20,Belarus,9449323,202910,47
1dd8d096e8,Internet is getting **** slow today..,**** slow,negative,noon,21-30,Belgium,11589623,30280,383
700eb9d742,Went out to get groceries...prices are inflating  Gas went up another 10 cents to hit $2.49... #TCOT,inflating,negative,night,31-45,Belize,397628,22810,17
bc5a1c6144,watching spongebob,watching spongebob,neutral,morning,46-60,Benin,12123200,112760,108
f0815eb38d, Absolutely! Lookin` forward to it,Absolutely! Lookin` forward to it,neutral,noon,60-70,Bhutan,771608,3.81E+04,20
01297393b5, oh gaha no of course i wasn`t offended why would i be?  i`d love to play for you some day,d love,positive,night,70-100,Bolivia,11673021,1083300,11
824186c80e,Fighting a migraine   Medication is almost working.,s almost working.,positive,morning,0-20,Bosnia and Herzegovina,3280819,51000,64
188d3cea0c,to cold for the beach  sucky.,to cold for the beach  sucky.,neutral,noon,21-30,Botswana,2351627,566730,4
b0197ac371,Picture Day for 3 YO preschooler. Light blue striped utton down and kahkis.  Wonder what color they will be when I pick him up in 3 hours,Wonder what color they will be when I pick him up in 3 hours,neutral,night,31-45,Brazil,212559417,8358140,25
28fa4ad6f7, i ask myself that all the time.,i ask myself that all the time.,neutral,morning,46-60,Brunei,437479,5270,83
bb06258b30, Welcome to Twitter... It`s about time!,Welcome to Twitter... It`s about time!,neutral,noon,60-70,Bulgaria,6948445,108560,64
cebf72f0dc,"Swords make everyone sexy.  Oh, Harold.",Swords make everyone sexy.,positive,night,70-100,Burkina Faso,20903273,273600,76
